"Date";"Value"
"06/04/2003";0,593
"06/05/2003";0,5905
"06/06/2003";0,594
"06/09/2003";0,589
"06/10/2003";0,603
"06/11/2003";0,6125
"06/12/2003";0,6135
"06/13/2003";0,605
"06/16/2003";0,601
"06/17/2003";0,5965
"06/18/2003";0,585
"06/19/2003";0,5655
"06/20/2003";0,5605
"06/23/2003";0,563
"06/24/2003";0,5745
"06/25/2003";0,5659
"06/26/2003";0,5896
"06/27/2003";0,5975
"06/30/2003";0,6066
"07/01/2003";0,61
"07/02/2003";0,637
"07/03/2003";0,6255
"07/07/2003";0,6205
"07/08/2003";0,6255
"07/09/2003";0,634
"07/10/2003";0,6165
"07/11/2003";0,619
"07/14/2003";0,631
"07/15/2003";0,627
"07/16/2003";0,63
"07/17/2003";0,6355
"07/18/2003";0,632
"07/21/2003";0,6025
"07/22/2003";0,595
"07/23/2003";0,594
"07/24/2003";0,59
"07/25/2003";0,6085
"07/28/2003";0,6135
"07/29/2003";0,6295
"07/30/2003";0,6275
"07/31/2003";0,6345
"08/01/2003";0,6505
"08/04/2003";0,65
"08/05/2003";0,6325
"08/06/2003";0,639
"08/07/2003";0,6445
"08/08/2003";0,637
"08/11/2003";0,611
"08/12/2003";0,6045
"08/13/2003";0,6175
"08/14/2003";0,6045
"08/15/2003";0,601
"08/18/2003";0,5945
"08/19/2003";0,592
"08/20/2003";0,591
"08/21/2003";0,611
"08/22/2003";0,603
"08/25/2003";0,607
"08/26/2003";0,6083
"08/27/2003";0,6104
"08/28/2003";0,6222
"08/29/2003";0,6301
"09/02/2003";0,637
"09/03/2003";0,6335
"09/04/2003";0,6495
"09/05/2003";0,6635
"09/08/2003";0,7035
"09/09/2003";0,7085
"09/10/2003";0,7075
"09/11/2003";0,7205
"09/12/2003";0,7015
"09/15/2003";0,6575
"09/16/2003";0,626
"09/17/2003";0,637
"09/18/2003";0,626
"09/19/2003";0,63
"09/22/2003";0,6475
"09/23/2003";0,642
"09/24/2003";0,6535
"09/25/2003";0,6505
"09/26/2003";0,6335
"09/29/2003";0,634
"09/30/2003";0,629
"10/01/2003";0,6515
"10/02/2003";0,645
"10/03/2003";0,651
"10/06/2003";0,632
"10/07/2003";0,633
"10/08/2003";0,6265
"10/09/2003";0,622
"10/10/2003";0,612
"10/13/2003";0,6055
"10/14/2003";0,6145
"10/15/2003";0,6105
"10/16/2003";0,614
"10/17/2003";0,605
"10/20/2003";0,616
"10/21/2003";0,6245
"10/22/2003";0,6185
"10/23/2003";0,625
"10/24/2003";0,631
"10/27/2003";0,6455
"10/28/2003";0,6455
"10/29/2003";0,613
"10/30/2003";0,597
"10/31/2003";0,5865
"11/03/2003";0,5865
"11/04/2003";0,5975
"11/05/2003";0,5945
"11/06/2003";0,597
"11/07/2003";0,6035
"11/10/2003";0,591
"11/11/2003";0,593
"11/12/2003";0,59
"11/13/2003";0,6015
"11/14/2003";0,595
"11/17/2003";0,5925
"11/18/2003";0,596
"11/19/2003";0,596
"11/20/2003";0,5765
"11/21/2003";0,5727
"11/24/2003";0,5841
"11/25/2003";0,5915
"11/26/2003";0,6007
"12/01/2003";0,624
"12/02/2003";0,649
"12/03/2003";0,6525
"12/04/2003";0,637
"12/05/2003";0,6465
"12/08/2003";0,6645
"12/09/2003";0,6615
"12/10/2003";0,655
"12/11/2003";0,646
"12/12/2003";0,655
"12/15/2003";0,622
"12/16/2003";0,625
"12/17/2003";0,6365
"12/18/2003";0,6315
"12/19/2003";0,643
"12/22/2003";0,641
"12/23/2003";0,6385
"12/24/2003";0,6325
"12/29/2003";0,6395
"12/30/2003";0,6365
"12/31/2003";0,6495
"01/05/2004";0,686
"01/06/2004";0,7005
"01/07/2004";0,6885
"01/08/2004";0,6835
"01/09/2004";0,688
"01/12/2004";0,708
"01/13/2004";0,6995
"01/14/2004";0,6935
"01/15/2004";0,6955
"01/16/2004";0,7115
"01/20/2004";0,747
"01/21/2004";0,7395
"01/22/2004";0,753
"01/23/2004";0,7445
"01/26/2004";0,7735
"01/27/2004";0,7865
"01/28/2004";0,7675
"01/29/2004";0,752
"01/30/2004";0,755
"02/02/2004";0,7495
"02/03/2004";0,7465
"02/04/2004";0,726
"02/05/2004";0,726
"02/06/2004";0,718
"02/09/2004";0,715
"02/10/2004";0,7415
"02/11/2004";0,7435
"02/12/2004";0,7515
"02/13/2004";0,74
"02/17/2004";0,743
"02/18/2004";0,7035
"02/19/2004";0,7065
"02/20/2004";0,703
"02/23/2004";0,6975
"02/24/2004";0,7343
"02/25/2004";0,7313
"02/26/2004";0,7562
"02/27/2004";0,7641
"03/01/2004";0,76
"03/02/2004";0,753
"03/03/2004";0,7345
"03/04/2004";0,7455
"03/05/2004";0,7495
"03/08/2004";0,752
"03/09/2004";0,737
"03/10/2004";0,7465
"03/11/2004";0,7645
"03/12/2004";0,7605
"03/15/2004";0,7745
"03/16/2004";0,779
"03/17/2004";0,768
"03/18/2004";0,762
"03/19/2004";0,768
"03/22/2004";0,7735
"03/23/2004";0,764
"03/24/2004";0,7505
"03/25/2004";0,7125
"03/26/2004";0,7195
"03/29/2004";0,724
"03/30/2004";0,733
"03/31/2004";0,7375
"04/01/2004";0,741
"04/02/2004";0,734
"04/05/2004";0,7195
"04/06/2004";0,728
"04/07/2004";0,7325
"04/08/2004";0,7255
"04/12/2004";0,7205
"04/13/2004";0,6935
"04/14/2004";0,705
"04/15/2004";0,704
"04/16/2004";0,7005
"04/19/2004";0,704
"04/20/2004";0,6965
"04/21/2004";0,6735
"04/22/2004";0,677
"04/23/2004";0,6795
"04/26/2004";0,6805
"04/27/2004";0,6968
"04/28/2004";0,6982
"04/29/2004";0,6928
"04/30/2004";0,6871
"05/03/2004";0,6975
"05/04/2004";0,722
"05/05/2004";0,722
"05/06/2004";0,7115
"05/07/2004";0,701
"05/10/2004";0,7195
"05/11/2004";0,724
"05/12/2004";0,7145
"05/13/2004";0,72
"05/14/2004";0,721
"05/17/2004";0,6955
"05/18/2004";0,72
"05/19/2004";0,7295
"05/20/2004";0,715
"05/21/2004";0,7235
"05/24/2004";0,7665
"05/25/2004";0,778
"05/26/2004";0,8015
"05/27/2004";0,7995
"05/28/2004";0,8555
"06/01/2004";0,829
"06/02/2004";0,839
"06/03/2004";0,831
"06/04/2004";0,83
"06/07/2004";0,8105
"06/08/2004";0,816
"06/09/2004";0,83
"06/10/2004";0,8325
"06/14/2004";0,7995
"06/15/2004";0,782
"06/16/2004";0,7815
"06/17/2004";0,7595
"06/18/2004";0,757
"06/21/2004";0,736
"06/22/2004";0,741
"06/23/2004";0,7445
"06/24/2004";0,7405
"06/25/2004";0,7203
"06/28/2004";0,7341
"06/29/2004";0,7304
"06/30/2004";0,7486
"07/01/2004";0,749
"07/02/2004";0,7225
"07/06/2004";0,708
"07/07/2004";0,7155
"07/08/2004";0,7
"07/09/2004";0,7095
"07/12/2004";0,7065
"07/13/2004";0,7055
"07/14/2004";0,7155
"07/15/2004";0,721
"07/16/2004";0,7165
"07/19/2004";0,7195
"07/20/2004";0,7355
"07/21/2004";0,7135
"07/22/2004";0,717
"07/23/2004";0,6985
"07/26/2004";0,6865
"07/27/2004";0,6795
"07/28/2004";0,6795
"07/29/2004";0,6765
"07/30/2004";0,6645
"08/02/2004";0,6645
"08/03/2004";0,668
"08/04/2004";0,663
"08/05/2004";0,659
"08/06/2004";0,6705
"08/09/2004";0,6735
"08/10/2004";0,6705
"08/11/2004";0,671
"08/12/2004";0,6555
"08/13/2004";0,656
"08/16/2004";0,689
"08/17/2004";0,692
"08/18/2004";0,666
"08/19/2004";0,671
"08/20/2004";0,6655
"08/23/2004";0,6985
"08/24/2004";0,6945
"08/25/2004";0,698
"08/26/2004";0,7141
"08/27/2004";0,7144
"08/30/2004";0,7072
"08/31/2004";0,7194
"09/01/2004";0,7395
"09/02/2004";0,7425
"09/03/2004";0,722
"09/07/2004";0,7085
"09/08/2004";0,7125
"09/09/2004";0,74
"09/10/2004";0,742
"09/13/2004";0,7735
"09/14/2004";0,778
"09/15/2004";0,7705
"09/16/2004";0,7845
"09/17/2004";0,7875
"09/20/2004";0,797
"09/21/2004";0,8165
"09/22/2004";0,8355
"09/23/2004";0,8105
"09/24/2004";0,83
"09/27/2004";0,86
"09/28/2004";0,811
"09/29/2004";0,824
"09/30/2004";0,8235
"10/01/2004";0,8015
"10/04/2004";0,762
"10/05/2004";0,7815
"10/06/2004";0,7765
"10/07/2004";0,7815
"10/08/2004";0,772
"10/11/2004";0,7585
"10/12/2004";0,745
"10/13/2004";0,738
"10/14/2004";0,7325
"10/15/2004";0,7465
"10/18/2004";0,7385
"10/19/2004";0,7295
"10/20/2004";0,7465
"10/21/2004";0,7555
"10/22/2004";0,751
"10/25/2004";0,756
"10/26/2004";0,758
"10/27/2004";0,779
"10/28/2004";0,777
"10/29/2004";0,744
"11/01/2004";0,742
"11/02/2004";0,757
"11/03/2004";0,7715
"11/04/2004";0,779
"11/05/2004";0,783
"11/08/2004";0,7985
"11/09/2004";0,8
"11/10/2004";0,8135
"11/11/2004";0,8145
"11/12/2004";0,805
"11/15/2004";0,9165
"11/16/2004";0,8605
"11/17/2004";0,8805
"11/18/2004";0,889
"11/19/2004";0,8725
"11/22/2004";0,8935
"11/23/2004";0,8999
"11/24/2004";0,9012
"11/29/2004";0,9657
"11/30/2004";0,9685
"12/01/2004";0,986
"12/02/2004";0,978
"12/03/2004";0,9795
"12/06/2004";0,9765
"12/07/2004";0,974
"12/08/2004";0,9805
"12/09/2004";0,9795
"12/10/2004";0,973
"12/13/2004";0,939
"12/14/2004";0,9405
"12/15/2004";1,0055
"12/16/2004";0,9975
"12/17/2004";1,043
"12/20/2004";1,068
"12/21/2004";1,0505
"12/22/2004";1,0125
"12/23/2004";1,051
"12/27/2004";1,047
"12/28/2004";1,052
"12/29/2004";1,0795
"12/30/2004";1,0375
"01/03/2005";1,031
"01/04/2005";1,0145
"01/05/2005";0,985
"01/06/2005";0,968
"01/07/2005";0,9625
"01/10/2005";0,956
"01/11/2005";0,9565
"01/12/2005";0,9885
"01/13/2005";1,011
"01/14/2005";1,001
"01/18/2005";1,044
"01/19/2005";1,041
"01/20/2005";1,02
"01/21/2005";1,0325
"01/24/2005";1,0465
"01/25/2005";1,0575
"01/26/2005";1,051
"01/27/2005";1,032
"01/28/2005";1,053
"01/31/2005";1,0535
"02/01/2005";1,058
"02/02/2005";1,049
"02/03/2005";1,053
"02/04/2005";1,105
"02/07/2005";1,1275
"02/08/2005";1,117
"02/09/2005";1,1245
"02/10/2005";1,1385
"02/11/2005";1,1345
"02/14/2005";1,124
"02/15/2005";1,178
"02/16/2005";1,1685
"02/17/2005";1,1705
"02/18/2005";1,1805
"02/22/2005";1,151
"02/23/2005";1,2197
"02/24/2005";1,2008
"02/25/2005";1,1654
"02/28/2005";1,2107
"03/01/2005";1,2145
"03/02/2005";1,2155
"03/03/2005";1,2305
"03/04/2005";1,2405
"03/07/2005";1,302
"03/08/2005";1,3285
"03/09/2005";1,3175
"03/10/2005";1,381
"03/11/2005";1,3665
"03/14/2005";1,347
"03/15/2005";1,369
"03/16/2005";1,3635
"03/17/2005";1,361
"03/18/2005";1,332
"03/21/2005";1,3065
"03/22/2005";1,3135
"03/23/2005";1,2525
"03/24/2005";1,209
"03/28/2005";1,2235
"03/29/2005";1,2205
"03/30/2005";1,25
"03/31/2005";1,264
"04/01/2005";1,2395
"04/04/2005";1,2305
"04/05/2005";1,261
"04/06/2005";1,247
"04/07/2005";1,2195
"04/08/2005";1,1685
"04/11/2005";1,135
"04/12/2005";1,1485
"04/13/2005";1,146
"04/14/2005";1,1105
"04/15/2005";1,1255
"04/18/2005";1,1195
"04/19/2005";1,18
"04/20/2005";1,2185
"04/21/2005";1,1975
"04/22/2005";1,248
"04/25/2005";1,244
"04/26/2005";1,3017
"04/27/2005";1,3161
"04/28/2005";1,2974
"04/29/2005";1,2739
"05/02/2005";1,2355
"05/03/2005";1,219
"05/04/2005";1,2545
"05/05/2005";1,2295
"05/06/2005";1,245
"05/09/2005";1,2395
"05/10/2005";1,216
"05/11/2005";1,2475
"05/12/2005";1,225
"05/13/2005";1,215
"05/16/2005";1,1625
"05/17/2005";1,182
"05/18/2005";1,184
"05/19/2005";1,168
"05/20/2005";1,17
"05/23/2005";1,1815
"05/24/2005";1,1965
"05/25/2005";1,224
"05/26/2005";1,237
"05/27/2005";1,219
"05/31/2005";1,1835
"06/01/2005";1,1805
"06/02/2005";1,22
"06/03/2005";1,2555
"06/06/2005";1,241
"06/07/2005";1,2575
"06/08/2005";1,214
"06/09/2005";1,164
"06/10/2005";1,13
"06/13/2005";1,0975
"06/14/2005";1,1075
"06/15/2005";1,1115
"06/16/2005";1,0955
"06/17/2005";1,076
"06/20/2005";1,09
"06/21/2005";1,0775
"06/22/2005";1,108
"06/23/2005";1,084
"06/24/2005";1,0545
"06/27/2005";1,033
"06/28/2005";1,0558
"06/29/2005";1,0511
"06/30/2005";1,0737
"07/01/2005";1,053
"07/05/2005";1,053
"07/06/2005";1,074
"07/07/2005";1,0715
"07/08/2005";1,069
"07/11/2005";1,0455
"07/12/2005";1,049
"07/13/2005";1,049
"07/14/2005";1,0855
"07/15/2005";1,055
"07/18/2005";1,001
"07/19/2005";0,9655
"07/20/2005";0,9845
"07/21/2005";0,989
"07/22/2005";0,9945
"07/25/2005";1,021
"07/26/2005";1,0185
"07/27/2005";0,9935
"07/28/2005";1,018
"07/29/2005";1,0315
"08/01/2005";1,0215
"08/02/2005";1,066
"08/03/2005";1,0575
"08/04/2005";1,0625
"08/05/2005";1,0535
"08/08/2005";1,023
"08/09/2005";1,026
"08/10/2005";1,057
"08/11/2005";1,0675
"08/12/2005";1,049
"08/15/2005";0,9615
"08/16/2005";0,969
"08/17/2005";0,9775
"08/18/2005";0,953
"08/19/2005";0,961
"08/22/2005";0,9635
"08/23/2005";0,9895
"08/24/2005";0,9615
"08/25/2005";0,9315
"08/26/2005";0,9246
"08/29/2005";0,9386
"08/30/2005";0,966
"08/31/2005";1,0039
"09/01/2005";1,0495
"09/02/2005";1,0305
"09/06/2005";1,0075
"09/07/2005";0,9475
"09/08/2005";0,9595
"09/09/2005";0,9545
"09/12/2005";0,9215
"09/13/2005";0,919
"09/14/2005";0,9465
"09/15/2005";0,9225
"09/16/2005";0,902
"09/19/2005";0,8645
"09/20/2005";0,925
"09/21/2005";0,911
"09/22/2005";0,923
"09/23/2005";0,915
"09/26/2005";0,8765
"09/27/2005";0,8815
"09/28/2005";0,929
"09/29/2005";0,9295
"09/30/2005";0,9345
"10/03/2005";0,9285
"10/04/2005";0,927
"10/05/2005";0,937
"10/06/2005";0,935
"10/07/2005";0,9485
"10/10/2005";0,989
"10/11/2005";1,0075
"10/12/2005";1,013
"10/13/2005";1,0035
"10/14/2005";0,9965
"10/17/2005";1,041
"10/18/2005";1,0465
"10/19/2005";1,0405
"10/20/2005";1,057
"10/21/2005";1,0345
"10/24/2005";1,0315
"10/25/2005";1,037
"10/26/2005";1,017
"10/27/2005";1,0015
"10/28/2005";0,9835
"10/31/2005";0,9665
"11/01/2005";0,971
"11/02/2005";1,0105
"11/03/2005";1,0375
"11/04/2005";1,039
"11/07/2005";1,0295
"11/08/2005";1,0785
"11/09/2005";1,069
"11/10/2005";1,0675
"11/11/2005";1,0695
"11/14/2005";0,9985
"11/15/2005";0,965
"11/16/2005";0,9655
"11/17/2005";0,98
"11/18/2005";0,968
"11/21/2005";0,9905
"11/22/2005";0,9865
"11/23/2005";0,9818
"11/28/2005";0,9775
"11/29/2005";0,9825
"11/30/2005";0,962
"12/01/2005";0,9645
"12/02/2005";0,9475
"12/05/2005";0,9585
"12/06/2005";0,966
"12/07/2005";0,957
"12/08/2005";0,962
"12/09/2005";0,959
"12/12/2005";0,997
"12/13/2005";0,983
"12/14/2005";0,967
"12/15/2005";0,9785
"12/16/2005";0,9785
"12/19/2005";1,0135
"12/20/2005";1,024
"12/21/2005";1,012
"12/22/2005";1,028
"12/23/2005";1,026
"12/27/2005";1,062
"12/28/2005";1,07
"12/29/2005";1,069
"12/30/2005";1,071
"01/03/2006";1,086
"01/04/2006";1,1065
"01/05/2006";1,1745
"01/06/2006";1,1955
"01/09/2006";1,2015
"01/10/2006";1,191
"01/11/2006";1,172
"01/12/2006";1,1755
"01/13/2006";1,1995
"01/17/2006";1,238
"01/18/2006";1,216
"01/19/2006";1,194
"01/20/2006";1,184
"01/23/2006";1,2045
"01/24/2006";1,224
"01/25/2006";1,2305
"01/26/2006";1,2285
"01/27/2006";1,243
"01/30/2006";1,219
"01/31/2006";1,182
"02/01/2006";1,1725
"02/02/2006";1,18
"02/03/2006";1,176
"02/06/2006";1,132
"02/07/2006";1,149
"02/08/2006";1,1345
"02/09/2006";1,138
"02/10/2006";1,151
"02/13/2006";1,0945
"02/14/2006";1,0755
"02/15/2006";1,078
"02/16/2006";1,06
"02/17/2006";1,0945
"02/21/2006";1,1115
"02/22/2006";1,095
"02/23/2006";1,1133
"02/24/2006";1,1169
"02/27/2006";1,0949
"02/28/2006";1,1332
"03/01/2006";1,1405
"03/02/2006";1,12
"03/03/2006";1,14
"03/06/2006";1,1085
"03/07/2006";1,086
"03/08/2006";1,0865
"03/09/2006";1,0875
"03/10/2006";1,076
"03/13/2006";1,059
"03/14/2006";1,0625
"03/15/2006";1,0875
"03/16/2006";1,0695
"03/17/2006";1,0525
"03/20/2006";1,057
"03/21/2006";1,0695
"03/22/2006";1,0415
"03/23/2006";1,049
"03/24/2006";1,053
"03/27/2006";1,0595
"03/28/2006";1,0555
"03/29/2006";1,0435
"03/30/2006";1,086
"03/31/2006";1,07
"04/03/2006";1,0945
"04/04/2006";1,0705
"04/05/2006";1,0805
"04/06/2006";1,0885
"04/07/2006";1,0835
"04/10/2006";1,0815
"04/11/2006";1,0475
"04/12/2006";1,047
"04/13/2006";1,0525
"04/17/2006";1,0665
"04/18/2006";1,092
"04/19/2006";1,101
"04/20/2006";1,129
"04/21/2006";1,12
"04/24/2006";1,1135
"04/25/2006";1,072
"04/26/2006";1,1
"04/27/2006";1,07
"04/28/2006";1,092
"05/01/2006";1,096
"05/02/2006";1,1275
"05/03/2006";1,1135
"05/04/2006";1,0955
"05/05/2006";1,0825
"05/08/2006";1,076
"05/09/2006";1,089
"05/10/2006";1,09
"05/11/2006";1,0445
"05/12/2006";1,036
"05/15/2006";1,016
"05/16/2006";1,026
"05/17/2006";1,014
"05/18/2006";1,0215
"05/19/2006";1,0065
"05/22/2006";0,996
"05/23/2006";1,014
"05/24/2006";0,998
"05/25/2006";0,9865
"05/26/2006";0,981
"05/30/2006";0,9875
"05/31/2006";0,9895
"06/01/2006";0,9995
"06/02/2006";1,0125
"06/05/2006";0,9845
"06/06/2006";0,961
"06/07/2006";0,96
"06/08/2006";0,9645
"06/09/2006";0,959
"06/12/2006";0,9565
"06/13/2006";0,953
"06/14/2006";0,9605
"06/15/2006";0,9655
"06/16/2006";0,9525
"06/19/2006";0,9495
"06/20/2006";0,9545
"06/21/2006";0,951
"06/22/2006";0,957
"06/23/2006";0,953
"06/26/2006";0,946
"06/27/2006";0,9562
"06/28/2006";0,9826
"06/29/2006";0,9831
"06/30/2006";1,0078
"07/03/2006";1,035
"07/05/2006";1,0345
"07/06/2006";1,0305
"07/07/2006";1
"07/10/2006";1,007
"07/11/2006";0,998
"07/12/2006";0,9995
"07/13/2006";1,007
"07/14/2006";0,9825
"07/17/2006";0,9715
"07/18/2006";0,971
"07/19/2006";0,9715
"07/20/2006";0,958
"07/21/2006";0,956
"07/24/2006";0,9405
"07/25/2006";0,951
"07/26/2006";0,955
"07/27/2006";0,968
"07/28/2006";0,994
"07/31/2006";0,9935
"08/01/2006";0,983
"08/02/2006";1,037
"08/03/2006";1,0585
"08/04/2006";1,0545
"08/07/2006";1,0715
"08/08/2006";1,071
"08/09/2006";1,0765
"08/10/2006";1,0555
"08/11/2006";1,043
"08/14/2006";1,0075
"08/15/2006";1,0285
"08/16/2006";1,0465
"08/17/2006";1,0355
"08/18/2006";1,0325
"08/21/2006";1,07
"08/22/2006";1,082
"08/23/2006";1,0735
"08/24/2006";1,0705
"08/25/2006";1,062
"08/28/2006";1,0401
"08/29/2006";1,049
"08/30/2006";1,0575
"08/31/2006";1,072
"09/01/2006";1,076
"09/05/2006";1,103
"09/06/2006";1,1035
"09/07/2006";1,076
"09/08/2006";1,0615
"09/11/2006";1,0375
"09/12/2006";1,0365
"09/13/2006";1,044
"09/14/2006";1,034
"09/15/2006";1,021
"09/18/2006";1,0195
"09/19/2006";1,031
"09/20/2006";1,0195
"09/21/2006";1,0355
"09/22/2006";1,0445
"09/25/2006";1,0665
"09/26/2006";1,069
"09/27/2006";1,069
"09/28/2006";1,075
"09/29/2006";1,0765
"10/02/2006";1,0355
"10/03/2006";1,0425
"10/04/2006";1,0445
"10/05/2006";1,045
"10/06/2006";1,039
"10/09/2006";1,0305
"10/10/2006";1,0285
"10/11/2006";1,0305
"10/12/2006";1,033
"10/13/2006";1,0405
"10/16/2006";1,019
"10/17/2006";1,0245
"10/18/2006";1,0225
"10/19/2006";1,0185
"10/20/2006";1,0205
"10/23/2006";1,0685
"10/24/2006";1,0715
"10/25/2006";1,0685
"10/26/2006";1,076
"10/27/2006";1,08
"10/30/2006";1,08
"10/31/2006";1,0825
"11/01/2006";1,0865
"11/02/2006";1,1055
"11/03/2006";1,1245
"11/06/2006";1,132
"11/07/2006";1,1295
"11/08/2006";1,1575
"11/09/2006";1,192
"11/10/2006";1,1585
"11/13/2006";1,1515
"11/14/2006";1,158
"11/15/2006";1,1815
"11/16/2006";1,165
"11/17/2006";1,131
"11/20/2006";1,1515
"11/21/2006";1,154
"11/22/2006";1,1555
"11/27/2006";1,1893
"11/28/2006";1,2219
"11/29/2006";1,214
"11/30/2006";1,2338
"12/01/2006";1,276
"12/04/2006";1,242
"12/05/2006";1,2725
"12/06/2006";1,258
"12/07/2006";1,259
"12/08/2006";1,2585
"12/11/2006";1,2865
"12/12/2006";1,2775
"12/13/2006";1,2885
"12/14/2006";1,289
"12/15/2006";1,254
"12/18/2006";1,2445
"12/19/2006";1,23
"12/20/2006";1,2675
"12/21/2006";1,2635
"12/22/2006";1,254
"12/26/2006";1,277
"12/27/2006";1,289
"12/28/2006";1,25
"12/29/2006";1,262
"01/03/2007";1,236
"01/04/2007";1,25
"01/05/2007";1,2045
"01/08/2007";1,201
"01/09/2007";1,184
"01/10/2007";1,2075
"01/11/2007";1,2065
"01/12/2007";1,203
"01/16/2007";1,2165
"01/17/2007";1,216
"01/18/2007";1,1975
"01/19/2007";1,197
"01/22/2007";1,1735
"01/23/2007";1,1565
"01/24/2007";1,1695
"01/25/2007";1,16
"01/26/2007";1,163
"01/29/2007";1,166
"01/30/2007";1,1655
"01/31/2007";1,1765
"02/01/2007";1,1875
"02/02/2007";1,1835
"02/05/2007";1,166
"02/06/2007";1,165
"02/07/2007";1,1685
"02/08/2007";1,1555
"02/09/2007";1,1475
"02/12/2007";1,139
"02/13/2007";1,137
"02/14/2007";1,1405
"02/15/2007";1,153
"02/16/2007";1,132
"02/20/2007";1,132
"02/21/2007";1,1515
"02/22/2007";1,189
"02/23/2007";1,1943
"02/26/2007";1,1827
"02/27/2007";1,179
"02/28/2007";1,1834
"03/01/2007";1,166
"03/02/2007";1,1515
"03/05/2007";1,115
"03/06/2007";1,13
"03/07/2007";1,122
"03/08/2007";1,124
"03/09/2007";1,125
"03/12/2007";1,118
"03/13/2007";1,1105
"03/14/2007";1,0985
"03/15/2007";1,1055
"03/16/2007";1,1035
"03/19/2007";1,1025
"03/20/2007";1,093
"03/21/2007";1,125
"03/22/2007";1,1175
"03/23/2007";1,1335
"03/26/2007";1,1435
"03/27/2007";1,1245
"03/28/2007";1,127
"03/29/2007";1,106
"03/30/2007";1,0925
"04/02/2007";1,086
"04/03/2007";1,1075
"04/04/2007";1,1055
"04/05/2007";1,1085
"04/09/2007";1,0965
"04/10/2007";1,0925
"04/11/2007";1,0945
"04/12/2007";1,1285
"04/13/2007";1,118
"04/16/2007";1,0845
"04/17/2007";1,096
"04/18/2007";1,0935
"04/19/2007";1,085
"04/20/2007";1,077
"04/23/2007";1,0635
"04/24/2007";1,044
"04/25/2007";1,0493
"04/26/2007";1,0495
"04/27/2007";1,058
"04/30/2007";1,0555
"05/01/2007";1,0485
"05/02/2007";1,047
"05/03/2007";1,0435
"05/04/2007";1,06
"05/07/2007";1,048
"05/08/2007";1,0525
"05/09/2007";1,0625
"05/10/2007";1,0655
"05/11/2007";1,057
"05/14/2007";1,0685
"05/15/2007";1,073
"05/16/2007";1,097
"05/17/2007";1,131
"05/18/2007";1,118
"05/21/2007";1,12
"05/22/2007";1,1155
"05/23/2007";1,1205
"05/24/2007";1,1335
"05/25/2007";1,129
"05/29/2007";1,107
"05/30/2007";1,1135
"05/31/2007";1,119
"06/01/2007";1,174
"06/04/2007";1,153
"06/05/2007";1,1655
"06/06/2007";1,1645
"06/07/2007";1,1695
"06/08/2007";1,1485
"06/11/2007";1,154
"06/12/2007";1,1345
"06/13/2007";1,146
"06/14/2007";1,1475
"06/15/2007";1,147
"06/18/2007";1,152
"06/19/2007";1,1335
"06/20/2007";1,15
"06/21/2007";1,1455
"06/22/2007";1,136
"06/25/2007";1,1
"06/26/2007";1,1034
"06/27/2007";1,1112
"06/28/2007";1,1188
"06/29/2007";1,1244
"07/02/2007";1,12
"07/03/2007";1,111
"07/05/2007";1,104
"07/06/2007";1,0975
"07/09/2007";1,094
"07/10/2007";1,1115
"07/11/2007";1,1185
"07/12/2007";1,114
"07/13/2007";1,0975
"07/16/2007";1,1175
"07/17/2007";1,1245
"07/18/2007";1,14
"07/19/2007";1,1425
"07/20/2007";1,14
"07/23/2007";1,1235
"07/24/2007";1,1575
"07/25/2007";1,142
"07/26/2007";1,114
"07/27/2007";1,127
"07/30/2007";1,1295
"07/31/2007";1,143
"08/01/2007";1,131
"08/02/2007";1,162
"08/03/2007";1,1765
"08/06/2007";1,184
"08/07/2007";1,1745
"08/08/2007";1,185
"08/09/2007";1,195
"08/10/2007";1,206
"08/13/2007";1,2075
"08/14/2007";1,1915
"08/15/2007";1,192
"08/16/2007";1,113
"08/17/2007";1,1555
"08/20/2007";1,1485
"08/21/2007";1,1425
"08/22/2007";1,1445
"08/23/2007";1,1585
"08/24/2007";1,1465
"08/27/2007";1,131
"08/28/2007";1,1443
"08/29/2007";1,1403
"08/30/2007";1,1439
"08/31/2007";1,1521
"09/04/2007";1,1795
"09/05/2007";1,1605
"09/06/2007";1,1675
"09/07/2007";1,169
"09/10/2007";1,2005
"09/11/2007";1,195
"09/12/2007";1,2005
"09/13/2007";1,193
"09/14/2007";1,209
"09/17/2007";1,278
"09/18/2007";1,304
"09/19/2007";1,3135
"09/20/2007";1,3315
"09/21/2007";1,299
"09/24/2007";1,324
"09/25/2007";1,331
"09/26/2007";1,286
"09/27/2007";1,288
"09/28/2007";1,2865
"10/01/2007";1,3485
"10/02/2007";1,343
"10/03/2007";1,3585
"10/04/2007";1,352
"10/05/2007";1,37
"10/08/2007";1,3875
"10/09/2007";1,3375
"10/10/2007";1,334
"10/11/2007";1,3825
"10/12/2007";1,393
"10/15/2007";1,3005
"10/16/2007";1,2815
"10/17/2007";1,2955
"10/18/2007";1,254
"10/19/2007";1,25
"10/22/2007";1,2355
"10/23/2007";1,2385
"10/24/2007";1,235
"10/25/2007";1,206
"10/26/2007";1,2145
"10/29/2007";1,2235
"10/30/2007";1,219
"10/31/2007";1,2135
"11/01/2007";1,226
"11/02/2007";1,189
"11/05/2007";1,1995
"11/06/2007";1,207
"11/07/2007";1,2045
"11/08/2007";1,219
"11/09/2007";1,2175
"11/12/2007";1,2175
"11/13/2007";1,226
"11/14/2007";1,242
