,produto,ano,sh_area_plantada_mil_ha_list,sh_producao_mil_t_list,sh_produtividade_mil_ha_mil_t_list,sh_rotulos_ano_agricola,lev_area_plantada_mil_ha_list,lev_producao_mil_t_list,lev_produtividade_mil_ha_mil_t_list,n_levantamentos,levantamentos_descricoes_lista,lev_rotulos_ano_agricola,od_estoque_inicial_1000t_list,od_producao_1000t_list,od_importacao_1000t_list,od_consumo_1000t_list,od_exportacao_1000t_list,od_estoque_final_1000t_list,od_rotulos_ano_agricola,vlr_custo_variavel_ha_mensal,vlr_custo_variavel_unidade_mensal,vlr_custo_fixo_ha_mensal,vlr_custo_fixo_unidade_mensal,vlr_renda_fator_ha_mensal,vlr_renda_fator_unidade_mensal,valor_produto_kg_mensal,ipca_indice_mensal,dolar_preco_mensal
2327,algodao em pluma,2000,[np.float64(866.6)],[np.float64(938.8000000000001)],[np.float64(1.083314101084699)],2000/01,,,,,,,[np.float64(466.79)],[np.float64(938.8)],[np.float64(81.3)],[np.float64(865.0)],[np.float64(147.3)],[np.float64(474.59)],2000/01,,,,,,,,"[1598.41, 1600.49, 1604.01, 1610.75, 1610.91, 1614.62, 1640.62, 1662.11, 1665.93, 1668.26, 1673.6, 1683.47]","[1.7997, 1.7764, 1.7431, 1.7833, 1.8382, 1.8079, 1.8106, 1.8056, 1.8438, 1.8764, 1.9441, 1.9678]"
2328,algodao em pluma,2001,"[np.float64(866.6), np.float64(746.1)]","[np.float64(938.8000000000001), np.float64(766.2)]","[np.float64(1.083314101084699), np.float64(1.026940088459992)]",2000/01;2001/02,,,,,,,"[np.float64(466.79), np.float64(474.59)]","[np.float64(938.8), np.float64(766.2)]","[np.float64(81.3), np.float64(67.6)]","[np.float64(865.0), np.float64(815.0)]","[np.float64(147.3), np.float64(109.6)]","[np.float64(474.59), np.float64(383.79)]",2000/01;2001/02,,,,,,,,"[1693.07, 1700.86, 1707.32, 1717.22, 1724.26, 1733.23, 1756.28, 1768.57, 1773.52, 1788.24, 1800.94, 1812.65]","[1.9475, 1.9812, 2.0864, 2.1573, 2.3384, 2.4079, 2.5538, 2.5005, 2.6986, 2.779, 2.5299, 2.384]"
2329,algodao em pluma,2002,"[np.float64(746.1), np.float64(733.1)]","[np.float64(766.2), np.float64(847.5)]","[np.float64(1.026940088459992), np.float64(1.1560496521620516)]",2001/02;2002/03,,,,,,,"[np.float64(474.59), np.float64(383.79)]","[np.float64(766.2), np.float64(847.5)]","[np.float64(67.6), np.float64(118.9)]","[np.float64(815.0), np.float64(830.0)]","[np.float64(109.6), np.float64(175.4)]","[np.float64(383.79), np.float64(344.79)]",2001/02;2002/03,,,,,,,,"[1822.08, 1828.64, 1839.61, 1854.33, 1858.22, 1866.02, 1888.23, 1900.5, 1914.18, 1939.26, 1997.83, 2039.78]","[2.3705, 2.438, 2.3542, 2.318, 2.5117, 2.7181, 2.8455, 3.1912, 3.1506, 3.8567, 3.6797, 3.7342]"
2330,algodao em pluma,2003,"[np.float64(733.1), np.float64(1096.4)]","[np.float64(847.5), np.float64(1309.3999999999999)]","[np.float64(1.1560496521620516), np.float64(1.1942721634439983)]",2002/03;2003/04,,,,,,,"[np.float64(383.79), np.float64(344.79)]","[np.float64(847.5), np.float64(1309.4)]","[np.float64(118.9), np.float64(105.2)]","[np.float64(830.0), np.float64(903.4)]","[np.float64(175.4), np.float64(331.0)]","[np.float64(344.79), np.float64(524.99)]",2002/03;2003/04,,,,,,,,"[2085.68, 2118.43, 2144.49, 2165.29, 2178.5, 2175.23, 2179.58, 2186.99, 2204.05, 2210.44, 2217.96, 2229.49]","[3.2983, 3.658, 3.3958, 3.1154, 2.9306, 2.857, 2.8554, 2.993, 2.8898, 2.8268, 2.9418, 2.9293]"
2331,algodao em pluma,2004,"[np.float64(1096.4), np.float64(1175.2)]","[np.float64(1309.3999999999999), np.float64(1298.6)]","[np.float64(1.1942721634439983), np.float64(1.10500340367597)]",2003/04;2004/05,,,,,,,"[np.float64(344.79), np.float64(524.99)]","[np.float64(1309.4), np.float64(1298.7)]","[np.float64(105.2), np.float64(37.621)]","[np.float64(903.4), np.float64(945.9)]","[np.float64(331.0), np.float64(390.963)]","[np.float64(524.99), np.float64(524.448)]",2003/04;2004/05,,,,,,,,"[2246.43, 2260.13, 2270.75, 2279.15, 2290.77, 2307.03, 2328.02, 2344.08, 2351.82, 2362.17, 2378.47, 2398.92]","[2.8126, 2.9085, 2.9013, 2.9064, 3.0982, 3.138, 3.0215, 3.0235, 2.9042, 2.8623, 2.7991, 2.7508]"
2332,algodao em pluma,2005,"[np.float64(1175.2), np.float64(853.3)]","[np.float64(1298.6), np.float64(1037.8)]","[np.float64(1.10500340367597), np.float64(1.2162193835696706)]",2004/05;2005/06,,,,,,,"[np.float64(524.99), np.float64(524.448)]","[np.float64(1298.7), np.float64(1037.8)]","[np.float64(37.621), np.float64(81.6)]","[np.float64(945.9), np.float64(983.4)]","[np.float64(390.963), np.float64(304.5)]","[np.float64(524.448), np.float64(355.948)]",2004/05;2005/06,,,,,,,,"[2412.83, 2427.07, 2441.87, 2463.11, 2475.18, 2474.68, 2480.87, 2485.09, 2493.79, 2512.49, 2526.31, 2535.4]","[2.7074, 2.5762, 2.7621, 2.5971, 2.4715, 2.4455, 2.3427, 2.3422, 2.3012, 2.2511, 2.199, 2.2957]"
2333,algodao em pluma,2006,"[np.float64(853.3), np.float64(1095.2)]","[np.float64(1037.8), np.float64(1524.0)]","[np.float64(1.2162193835696706), np.float64(1.391526661796932)]",2005/06;2006/07,,,,,,,"[np.float64(524.448), np.float64(355.948)]","[np.float64(1037.8), np.float64(1524.0)]","[np.float64(81.6), np.float64(96.781)]","[np.float64(983.4), np.float64(990.0)]","[np.float64(304.5), np.float64(419.4)]","[np.float64(355.948), np.float64(567.329)]",2005/06;2006/07,,,,,,,,"[2550.36, 2560.82, 2571.83, 2577.23, 2579.81, 2574.39, 2579.28, 2580.57, 2585.99, 2594.52, 2602.56, 2615.05]","[2.2747, 2.1375, 2.1215, 2.1426, 2.1774, 2.2845, 2.213, 2.148, 2.154, 2.1419, 2.1537, 2.147]"
2334,algodao em pluma,2007,"[np.float64(1095.2), np.float64(1077.4)]","[np.float64(1524.0), np.float64(1602.1999999999998)]","[np.float64(1.391526661796932), np.float64(1.487098570633005)]",2006/07;2007/08,,,,,,,"[np.float64(355.948), np.float64(567.329)]","[np.float64(1524.0), np.float64(1602.2)]","[np.float64(96.781), np.float64(33.71)]","[np.float64(990.0), np.float64(995.3)]","[np.float64(419.4), np.float64(532.949)]","[np.float64(567.329), np.float64(674.99)]",2006/07;2007/08,,,,,,,,"[2626.56, 2638.12, 2647.88, 2654.5, 2661.93, 2669.38, 2675.79, 2688.37, 2693.21, 2701.29, 2711.55, 2731.62]","[2.1407, 2.0896, 2.0909, 2.0231, 1.9922, 1.9097, 1.8684, 2.0043, 1.9031, 1.8078, 1.7378, 1.7959]"
2335,algodao em pluma,2008,"[np.float64(1077.4), np.float64(843.1999999999999)]","[np.float64(1602.1999999999998), np.float64(1213.7)]","[np.float64(1.487098570633005), np.float64(1.4393975332068314)]",2007/08;2008/09,,,,,,,"[np.float64(567.329), np.float64(674.99)]","[np.float64(1602.2), np.float64(1213.7)]","[np.float64(33.71), np.float64(14.459)]","[np.float64(995.3), np.float64(1004.1)]","[np.float64(532.949), np.float64(504.9)]","[np.float64(674.99), np.float64(394.149)]",2007/08;2008/09,,,,,,,,"[2746.37, 2759.83, 2773.08, 2788.33, 2810.36, 2831.16, 2846.16, 2854.13, 2861.55, 2874.43, 2884.78, 2892.86]","[1.745, 1.7541, 1.6947, 1.6822, 1.6601, 1.6368, 1.591, 1.6389, 1.8125, 2.1551, 2.28, 2.369]"
2336,algodao em pluma,2009,"[np.float64(843.1999999999999), np.float64(835.2)]","[np.float64(1213.7), np.float64(1194.1)]","[np.float64(1.4393975332068314), np.float64(1.4297174329501914)]",2008/09;2009/10,,,,,,,"[np.float64(674.99), np.float64(394.149)]","[np.float64(1213.7), np.float64(1194.1)]","[np.float64(14.459), np.float64(39.22)]","[np.float64(1004.1), np.float64(1039.0)]","[np.float64(504.9), np.float64(512.5)]","[np.float64(394.149), np.float64(75.969)]",2008/09;2009/10,,,,,,,,"[2906.74, 2922.73, 2928.57, 2942.63, 2956.46, 2967.1, 2974.22, 2978.68, 2985.83, 2994.19, 3006.47, 3017.59]","[2.3803, 2.268, 2.3012, 2.1992, 2.0762, 1.9458, 1.942, 1.8385, 1.8087, 1.7037, 1.729, 1.7557]"
2337,algodao em pluma,2010,"[np.float64(835.2), np.float64(1399.6)]","[np.float64(1194.1), np.float64(1959.8)]","[np.float64(1.4297174329501914), np.float64(1.400257216347528)]",2009/10;2010/11,,,,,,,"[np.float64(394.149), np.float64(75.969)]","[np.float64(1194.1), np.float64(1959.8)]","[np.float64(39.22), np.float64(144.2)]","[np.float64(1039.0), np.float64(860.0)]","[np.float64(512.5), np.float64(758.3)]","[np.float64(75.969), np.float64(561.669)]",2009/10;2010/11,,,,,,,,"[3040.22, 3063.93, 3079.86, 3097.42, 3110.74, 3110.74, 3111.05, 3112.29, 3126.29, 3149.74, 3175.88, 3195.89]","[1.7711, 1.867, 1.7644, 1.7483, 1.7967, 1.7971, 1.769, 1.7716, 1.7169, 1.6604, 1.7198, 1.6988]"
2338,algodao em pluma,2011,"[np.float64(1399.6), np.float64(1393.0)]","[np.float64(1959.8), np.float64(1877.3)]","[np.float64(1.400257216347528), np.float64(1.3476669059583632)]",2010/11;2011/12,,,,,,,"[np.float64(75.969), np.float64(561.669)]","[np.float64(1959.8), np.float64(1893.3)]","[np.float64(144.2), np.float64(3.5)]","[np.float64(860.0), np.float64(840.0)]","[np.float64(758.3), np.float64(1052.8)]","[np.float64(561.669), np.float64(565.669)]",2010/11;2011/12,,,,,,,,"[3222.42, 3248.2, 3273.86, 3299.07, 3314.58, 3319.55, 3324.86, 3337.16, 3354.85, 3369.28, 3386.8, 3403.73]","[1.6843, 1.6682, 1.6692, 1.5776, 1.6328, 1.596, 1.5743, 1.5956, 1.7106, 1.7376, 1.7649, 1.8609]"
2339,algodao em pluma,2012,"[np.float64(1393.0), np.float64(894.0)]","[np.float64(1877.3), np.float64(1310.3)]","[np.float64(1.3476669059583632), np.float64(1.4656599552572707)]",2011/12;2012/13,,,,,,,"[np.float64(561.669), np.float64(565.669)]","[np.float64(1893.3), np.float64(1310.3)]","[np.float64(3.5), np.float64(17.4)]","[np.float64(840.0), np.float64(875.0)]","[np.float64(1052.8), np.float64(572.913)]","[np.float64(565.669), np.float64(445.456)]",2011/12;2012/13,,,,,,,,"[3422.79, 3438.19, 3445.41, 3467.46, 3479.94, 3482.72, 3497.7, 3512.04, 3532.06, 3552.9, 3574.22, 3602.46]","[1.7853, 1.7158, 1.8006, 1.8364, 1.9941, 2.0443, 2.0332, 2.0338, 2.0234, 2.0139, 2.0382, 2.084]"
2340,algodao em pluma,2013,"[np.float64(894.0), np.float64(1121.4)]","[np.float64(1310.3), np.float64(1734.0)]","[np.float64(1.4656599552572707), np.float64(1.5462814339218833)]",2012/13;2013/14,,,,,,,"[np.float64(565.669), np.float64(445.456)]","[np.float64(1310.3), np.float64(1734.0)]","[np.float64(17.4), np.float64(31.456566)]","[np.float64(875.0), np.float64(810.0)]","[np.float64(572.913), np.float64(748.6)]","[np.float64(445.456), np.float64(652.312566)]",2012/13;2013/14,,,,,,,,"[3633.44, 3655.24, 3672.42, 3692.62, 3706.28, 3715.92, 3717.03, 3725.95, 3738.99, 3760.3, 3780.61, 3815.39]","[2.0374, 1.96, 1.9749, 1.979, 2.0233, 2.1367, 2.2548, 2.3434, 2.2785, 2.1818, 2.3289, 2.3354]"
2341,algodao em pluma,2014,"[np.float64(1121.4), np.float64(975.6000000000001)]","[np.float64(1734.0), np.float64(1562.8000000000002)]","[np.float64(1.5462814339218833), np.float64(1.6018860188601887)]",2013/14;2014/15,,,,,,,"[np.float64(445.456), np.float64(652.312566)]","[np.float64(1734.0), np.float64(1562.8)]","[np.float64(31.456566), np.float64(2.1)]","[np.float64(810.0), np.float64(670.0)]","[np.float64(748.6), np.float64(834.3)]","[np.float64(652.312566), np.float64(712.912566)]",2013/14;2014/15,,,,,,,,"[3836.37, 3862.84, 3898.38, 3924.5, 3942.55, 3958.32, 3958.72, 3968.62, 3991.24, 4008.0, 4028.44, 4059.86]","[2.347, 2.3924, 2.3638, 2.2257, 2.2166, 2.2347, 2.2195, 2.269, 2.3401, 2.4316, 2.6136, 2.6717]"
2342,algodao em pluma,2015,"[np.float64(975.6000000000001), np.float64(955.0999999999999)]","[np.float64(1562.8000000000002), np.float64(1289.2)]","[np.float64(1.6018860188601887), np.float64(1.3498063030049212)]",2014/15;2015/16,,,,,,,"[np.float64(652.312566), np.float64(712.9)]","[np.float64(1562.8), np.float64(1289.2)]","[np.float64(2.1), np.float64(27.0)]","[np.float64(670.0), np.float64(640.0)]","[np.float64(834.3), np.float64(804.0)]","[np.float64(712.912566), np.float64(585.1)]",2014/15;2015/16,,,,,,,,"[4110.2, 4160.34, 4215.26, 4245.19, 4276.6, 4310.39, 4337.11, 4346.65, 4370.12, 4405.95, 4450.45, 4493.17]","[2.6122, 2.8392, 3.2264, 3.0681, 2.9884, 3.1036, 3.1532, 3.4761, 3.8599, 3.8344, 3.8023, 3.8703]"
2343,algodao em pluma,2016,"[np.float64(955.0999999999999), np.float64(939.0999999999999)]","[np.float64(1289.2), np.float64(1529.5)]","[np.float64(1.3498063030049212), np.float64(1.6286870407837293)]",2015/16;2016/17,,,,,,,"[np.float64(712.9), np.float64(585.1)]","[np.float64(1289.2), np.float64(1529.5)]","[np.float64(27.0), np.float64(33.6)]","[np.float64(640.0), np.float64(685.0)]","[np.float64(804.0), np.float64(834.1)]","[np.float64(585.1), np.float64(629.1)]",2015/16;2016/17,,,,,,,,"[4550.23, 4591.18, 4610.92, 4639.05, 4675.23, 4691.59, 4715.99, 4736.74, 4740.53, 4752.86, 4761.42, 4775.7]","[3.8711, 3.9885, 3.7116, 3.5276, 3.5041, 3.4768, 3.2656, 3.1672, 3.3326, 3.1864, 3.4446, 3.383]"
2344,algodao em pluma,2017,"[np.float64(939.0999999999999), np.float64(1174.6999999999998)]","[np.float64(1529.5), np.float64(2005.8)]","[np.float64(1.6286870407837293), np.float64(1.7074997871797057)]",2016/17;2017/18,[np.float64(1174.6999999999998)],[np.float64(2005.8)],[np.float64(1.7074997871797057)],1.0,['LEVANT              '],2017/18,"[np.float64(585.1), np.float64(629.1)]","[np.float64(1529.5), np.float64(2005.8)]","[np.float64(33.6), np.float64(19.6)]","[np.float64(685.0), np.float64(700.0)]","[np.float64(834.1), np.float64(974.0)]","[np.float64(629.1), np.float64(980.5)]",2016/17;2017/18,,,,,,,,"[4793.85, 4809.67, 4821.69, 4828.44, 4843.41, 4832.27, 4843.87, 4853.07, 4860.83, 4881.25, 4894.92, 4916.46]","[3.2034, 3.0779, 3.1629, 3.1269, 3.1011, 3.2836, 3.1899, 3.1976, 3.1255, 3.1572, 3.2802, 3.3176]"
2345,algodao em pluma,2018,"[np.float64(1174.6999999999998), np.float64(1618.1999999999998)]","[np.float64(2005.8), np.float64(2778.8)]","[np.float64(1.7074997871797057), np.float64(1.7172166604869612)]",2017/18;2018/19,"[np.float64(1174.6999999999998), np.float64(1618.1999999999998)]","[np.float64(2005.8), np.float64(2778.8)]","[np.float64(1.7074997871797057), np.float64(1.7172166604869612)]",1.0,['LEVANT              '],2017/18;2018/19,"[np.float64(629.1), np.float64(980.5)]","[np.float64(2005.8), np.float64(2778.8)]","[np.float64(19.6), np.float64(1.7)]","[np.float64(700.0), np.float64(720.0)]","[np.float64(974.0), np.float64(1613.7)]","[np.float64(980.5), np.float64(1427.3)]",2017/18;2018/19,,,,,,,,"[4930.72, 4946.5, 4950.95, 4961.84, 4981.69, 5044.46, 5061.11, 5056.56, 5080.83, 5103.69, 5092.97, 5100.61]","[3.1963, 3.2208, 3.2859, 3.4105, 3.6753, 3.7738, 3.8745, 3.9134, 4.1879, 3.7332, 3.7924, 3.909]"
2346,amendoim,1900,[np.float64(104.0)],[np.float64(172.0)],[np.float64(1.6538461538461537)],1999/00,,,,,,,,,,,,,,,,,,,,,,
2347,amendoim,1976,[np.float64(222.0)],[np.float64(313.0)],[np.float64(1.40990990990991)],1976/77,,,,,,,,,,,,,,,,,,,,,,
2348,amendoim,1977,"[np.float64(222.0), np.float64(140.0)]","[np.float64(313.0), np.float64(151.0)]","[np.float64(1.40990990990991), np.float64(1.0785714285714285)]",1976/77;1977/78,,,,,,,,,,,,,,,,,,,,,,
2349,amendoim,1978,"[np.float64(140.0), np.float64(286.0)]","[np.float64(151.0), np.float64(459.0)]","[np.float64(1.0785714285714285), np.float64(1.6048951048951048)]",1977/78;1978/79,,,,,,,,,,,,,,,,,,,,,,
2350,amendoim,1979,"[np.float64(286.0), np.float64(337.0)]","[np.float64(459.0), np.float64(525.0)]","[np.float64(1.6048951048951048), np.float64(1.5578635014836795)]",1978/79;1979/80,,,,,,,,,,,,,,,,,,,,,,
2351,amendoim,1980,"[np.float64(337.0), np.float64(221.0)]","[np.float64(525.0), np.float64(319.0)]","[np.float64(1.5578635014836795), np.float64(1.4434389140271493)]",1979/80;1980/81,,,,,,,,,,,,,,,,,,,,,,
2352,amendoim,1981,"[np.float64(221.0), np.float64(254.0)]","[np.float64(319.0), np.float64(349.0)]","[np.float64(1.4434389140271493), np.float64(1.374015748031496)]",1980/81;1981/82,,,,,,,,,,,,,,,,,,,,,,
2353,amendoim,1982,"[np.float64(254.0), np.float64(209.0)]","[np.float64(349.0), np.float64(274.0)]","[np.float64(1.374015748031496), np.float64(1.3110047846889952)]",1981/82;1982/83,,,,,,,,,,,,,,,,,,,,,,
2354,amendoim,1983,"[np.float64(209.0), np.float64(138.0)]","[np.float64(274.0), np.float64(219.0)]","[np.float64(1.3110047846889952), np.float64(1.5869565217391304)]",1982/83;1983/84,,,,,,,,,,,,,,,,,,,,,,
2355,amendoim,1984,"[np.float64(138.0), np.float64(187.0)]","[np.float64(219.0), np.float64(326.0)]","[np.float64(1.5869565217391304), np.float64(1.7433155080213905)]",1983/84;1984/85,,,,,,,,,,,,,,,,,,,,,,
2356,amendoim,1985,"[np.float64(187.0), np.float64(163.0)]","[np.float64(326.0), np.float64(212.0)]","[np.float64(1.7433155080213905), np.float64(1.3006134969325154)]",1984/85;1985/86,,,,,,,,,,,,,,,,,,,,,,
2357,amendoim,1986,"[np.float64(163.0), np.float64(143.0)]","[np.float64(212.0), np.float64(204.0)]","[np.float64(1.3006134969325154), np.float64(1.4265734265734267)]",1985/86;1986/87,,,,,,,,,,,,,,,,,,,,,,
2358,amendoim,1987,"[np.float64(143.0), np.float64(97.0)]","[np.float64(204.0), np.float64(167.0)]","[np.float64(1.4265734265734267), np.float64(1.7216494845360826)]",1986/87;1987/88,,,,,,,,,,,,,,,,,,,,,,
2359,amendoim,1988,"[np.float64(97.0), np.float64(87.0)]","[np.float64(167.0), np.float64(149.0)]","[np.float64(1.7216494845360826), np.float64(1.7126436781609196)]",1987/88;1988/89,,,,,,,,,,,,,,,,,,,,,,
2360,amendoim,1989,"[np.float64(87.0), np.float64(89.0)]","[np.float64(149.0), np.float64(143.0)]","[np.float64(1.7126436781609196), np.float64(1.6067415730337078)]",1988/89;1989/90,,,,,,,,,,,,,,,,,,,,,,
2361,amendoim,1990,"[np.float64(89.0), np.float64(86.0)]","[np.float64(143.0), np.float64(138.0)]","[np.float64(1.6067415730337078), np.float64(1.6046511627906976)]",1989/90;1990/91,,,,,,,,,,,,,,,,,,,,,,
2362,amendoim,1991,"[np.float64(86.0), np.float64(97.0)]","[np.float64(138.0), np.float64(164.0)]","[np.float64(1.6046511627906976), np.float64(1.690721649484536)]",1990/91;1991/92,,,,,,,,,,,,,,,,,,,,,,
2363,amendoim,1992,"[np.float64(97.0), np.float64(81.0)]","[np.float64(164.0), np.float64(145.0)]","[np.float64(1.690721649484536), np.float64(1.7901234567901234)]",1991/92;1992/93,,,,,,,,,,,,,,,,,,,,,,
2364,amendoim,1993,"[np.float64(81.0), np.float64(90.0)]","[np.float64(145.0), np.float64(158.0)]","[np.float64(1.7901234567901234), np.float64(1.7555555555555555)]",1992/93;1993/94,,,,,,,,,,,,,,,,,,,,,,
2365,amendoim,1994,"[np.float64(90.0), np.float64(94.0)]","[np.float64(158.0), np.float64(143.0)]","[np.float64(1.7555555555555555), np.float64(1.5212765957446808)]",1993/94;1994/95,,,,,,,,,,,,,,,,,,,,,"[141.31, 198.22, 282.96, 403.73, 581.49, 857.29, 915.93, 932.97, 947.24, 972.06, 999.37, 1016.46]",
2366,amendoim,1995,"[np.float64(94.0), np.float64(82.0)]","[np.float64(143.0), np.float64(139.0)]","[np.float64(1.5212765957446808), np.float64(1.6951219512195121)]",1994/95;1995/96,,,,,,,,,,,,,,,,,,,,,"[1033.74, 1044.28, 1060.47, 1086.24, 1115.24, 1140.44, 1167.35, 1178.91, 1190.58, 1207.37, 1225.12, 1244.23]",
2367,amendoim,1996,"[np.float64(82.0), np.float64(89.0)]","[np.float64(139.0), np.float64(136.0)]","[np.float64(1.6951219512195121), np.float64(1.5280898876404494)]",1995/96;1996/97,,,,,,,,,,,,,,,,,,,,,"[1260.9, 1273.89, 1278.35, 1294.46, 1310.25, 1325.84, 1340.56, 1346.46, 1348.48, 1352.53, 1356.86, 1363.24]",
2368,amendoim,1997,"[np.float64(89.0), np.float64(100.0)]","[np.float64(136.0), np.float64(184.0)]","[np.float64(1.5280898876404494), np.float64(1.84)]",1996/97;1997/98,,,,,,,,,,,,,,,,,,,,,"[1379.33, 1386.23, 1393.3, 1405.56, 1411.32, 1418.94, 1422.06, 1421.78, 1422.63, 1425.9, 1428.32, 1434.46]",
2369,amendoim,1998,"[np.float64(100.0), np.float64(97.0)]","[np.float64(184.0), np.float64(173.0)]","[np.float64(1.84), np.float64(1.7835051546391754)]",1997/98;1998/99,,,,,,,,,,,,,,,,,,,,,"[1444.64, 1451.29, 1456.22, 1459.71, 1467.01, 1467.3, 1465.54, 1458.07, 1454.86, 1455.15, 1453.4, 1458.2]",
2370,amendoim,1999,"[np.float64(97.0), np.float64(104.0)]","[np.float64(173.0), np.float64(172.0)]","[np.float64(1.7835051546391754), np.float64(1.6538461538461537)]",1998/99;1999/00,,,,,,,,,,,,,,,,,,,,,"[1468.41, 1483.83, 1500.15, 1508.55, 1513.08, 1515.95, 1532.47, 1541.05, 1545.83, 1564.23, 1579.09, 1588.56]",
2371,amendoim,2000,[np.float64(103.0)],[np.float64(197.0)],[np.float64(1.912621359223301)],2000/01,,,,,,,,,,,,,,,,,,,,,"[1598.41, 1600.49, 1604.01, 1610.75, 1610.91, 1614.62, 1640.62, 1662.11, 1665.93, 1668.26, 1673.6, 1683.47]","[1.7997, 1.7764, 1.7431, 1.7833, 1.8382, 1.8079, 1.8106, 1.8056, 1.8438, 1.8764, 1.9441, 1.9678]"
2372,amendoim,2001,"[np.float64(103.0), np.float64(92.0)]","[np.float64(197.0), np.float64(188.0)]","[np.float64(1.912621359223301), np.float64(2.0434782608695654)]",2000/01;2001/02,,,,,,,,,,,,,,,,,,,,,"[1693.07, 1700.86, 1707.32, 1717.22, 1724.26, 1733.23, 1756.28, 1768.57, 1773.52, 1788.24, 1800.94, 1812.65]","[1.9475, 1.9812, 2.0864, 2.1573, 2.3384, 2.4079, 2.5538, 2.5005, 2.6986, 2.779, 2.5299, 2.384]"
2373,amendoim,2002,"[np.float64(92.0), np.float64(85.0)]","[np.float64(188.0), np.float64(174.0)]","[np.float64(2.0434782608695654), np.float64(2.0470588235294116)]",2001/02;2002/03,,,,,,,,,,,,,,,,,,,,,"[1822.08, 1828.64, 1839.61, 1854.33, 1858.22, 1866.02, 1888.23, 1900.5, 1914.18, 1939.26, 1997.83, 2039.78]","[2.3705, 2.438, 2.3542, 2.318, 2.5117, 2.7181, 2.8455, 3.1912, 3.1506, 3.8567, 3.6797, 3.7342]"
2374,amendoim,2003,"[np.float64(85.0), np.float64(98.0)]","[np.float64(174.0), np.float64(216.0)]","[np.float64(2.0470588235294116), np.float64(2.204081632653061)]",2002/03;2003/04,,,,,,,,,,,,,,,,,,,,,"[2085.68, 2118.43, 2144.49, 2165.29, 2178.5, 2175.23, 2179.58, 2186.99, 2204.05, 2210.44, 2217.96, 2229.49]","[3.2983, 3.658, 3.3958, 3.1154, 2.9306, 2.857, 2.8554, 2.993, 2.8898, 2.8268, 2.9418, 2.9293]"
2375,amendoim,2004,"[np.float64(98.0), np.float64(129.0)]","[np.float64(216.0), np.float64(302.0)]","[np.float64(2.204081632653061), np.float64(2.3410852713178296)]",2003/04;2004/05,,,,,,,,,,,,,,,,,,,,,"[2246.43, 2260.13, 2270.75, 2279.15, 2290.77, 2307.03, 2328.02, 2344.08, 2351.82, 2362.17, 2378.47, 2398.92]","[2.8126, 2.9085, 2.9013, 2.9064, 3.0982, 3.138, 3.0215, 3.0235, 2.9042, 2.8623, 2.7991, 2.7508]"
2376,amendoim,2005,"[np.float64(129.0), np.float64(128.0)]","[np.float64(302.0), np.float64(267.0)]","[np.float64(2.3410852713178296), np.float64(2.0859375)]",2004/05;2005/06,,,,,,,,,,,,,,,,,,,,,"[2412.83, 2427.07, 2441.87, 2463.11, 2475.18, 2474.68, 2480.87, 2485.09, 2493.79, 2512.49, 2526.31, 2535.4]","[2.7074, 2.5762, 2.7621, 2.5971, 2.4715, 2.4455, 2.3427, 2.3422, 2.3012, 2.2511, 2.199, 2.2957]"
2377,amendoim,2006,"[np.float64(128.0), np.float64(103.0)]","[np.float64(267.0), np.float64(225.0)]","[np.float64(2.0859375), np.float64(2.1844660194174756)]",2005/06;2006/07,,,,,,,,,,,,,,,,,,,,,"[2550.36, 2560.82, 2571.83, 2577.23, 2579.81, 2574.39, 2579.28, 2580.57, 2585.99, 2594.52, 2602.56, 2615.05]","[2.2747, 2.1375, 2.1215, 2.1426, 2.1774, 2.2845, 2.213, 2.148, 2.154, 2.1419, 2.1537, 2.147]"
2378,amendoim,2007,"[np.float64(103.0), np.float64(115.0)]","[np.float64(225.0), np.float64(303.0)]","[np.float64(2.1844660194174756), np.float64(2.634782608695652)]",2006/07;2007/08,,,,,,,,,,,,,,,,,,,,,"[2626.56, 2638.12, 2647.88, 2654.5, 2661.93, 2669.38, 2675.79, 2688.37, 2693.21, 2701.29, 2711.55, 2731.62]","[2.1407, 2.0896, 2.0909, 2.0231, 1.9922, 1.9097, 1.8684, 2.0043, 1.9031, 1.8078, 1.7378, 1.7959]"
2379,amendoim,2008,"[np.float64(115.0), np.float64(113.0)]","[np.float64(303.0), np.float64(301.0)]","[np.float64(2.634782608695652), np.float64(2.663716814159292)]",2007/08;2008/09,,,,,,,,,,,,,,,,,,,,,"[2746.37, 2759.83, 2773.08, 2788.33, 2810.36, 2831.16, 2846.16, 2854.13, 2861.55, 2874.43, 2884.78, 2892.86]","[1.745, 1.7541, 1.6947, 1.6822, 1.6601, 1.6368, 1.591, 1.6389, 1.8125, 2.1551, 2.28, 2.369]"
2380,amendoim,2009,"[np.float64(113.0), np.float64(84.0)]","[np.float64(301.0), np.float64(226.0)]","[np.float64(2.663716814159292), np.float64(2.6904761904761907)]",2008/09;2009/10,,,,,,,,,,,,,,,,,,,,,"[2906.74, 2922.73, 2928.57, 2942.63, 2956.46, 2967.1, 2974.22, 2978.68, 2985.83, 2994.19, 3006.47, 3017.59]","[2.3803, 2.268, 2.3012, 2.1992, 2.0762, 1.9458, 1.942, 1.8385, 1.8087, 1.7037, 1.729, 1.7557]"
